,markethashname,color,bordercolor,pricelatest,pricelatestsell,unstable,unstablereason,offervolume,sold24h,sold7d,sold30d,sold90d,wear,itemgroup,itemtype,rarity,quality,isstattrack,isstar
140,★ Bowie Knife | Boreal Forest (Battle-Scarred),eb4b4b,8650ac,121.57,106.0,1,LOW_SALES_3PLUS_MONTHS,10.0,1,7,28,99,bs,knife,bowie knife,covert,unusual,0,1
141,★ Bowie Knife | Boreal Forest (Factory New),eb4b4b,8650ac,248.65,262.46,1,LOW_SALES_3PLUS_MONTHS,1.0,0,0,2,8,fn,knife,bowie knife,covert,unusual,0,1
142,★ Bowie Knife | Boreal Forest (Field-Tested),eb4b4b,8650ac,124.46,125.0,1,LOW_SALES_MONTH,11.0,4,14,65,313,ft,knife,bowie knife,covert,unusual,0,1
143,★ Bowie Knife | Boreal Forest (Minimal Wear),eb4b4b,8650ac,161.15,156.62,1,LOW_SALES_3PLUS_MONTHS,5.0,0,0,18,109,mw,knife,bowie knife,covert,unusual,0,1
144,★ Bowie Knife | Boreal Forest (Well-Worn),eb4b4b,8650ac,124.47,109.19,1,LOW_SALES_3PLUS_MONTHS,3.0,1,2,6,54,ww,knife,bowie knife,covert,unusual,0,1
145,★ Bowie Knife | Bright Water (Battle-Scarred),eb4b4b,8650ac,141.23,130.01,1,LOW_SALES_3PLUS_MONTHS,6.0,0,4,21,74,bs,knife,bowie knife,covert,unusual,0,1
146,★ Bowie Knife | Bright Water (Factory New),eb4b4b,8650ac,183.79,165.8,1,LOW_SALES_MONTH,17.0,4,14,74,340,fn,knife,bowie knife,covert,unusual,0,1
147,★ Bowie Knife | Bright Water (Field-Tested),eb4b4b,8650ac,143.79,139.05,1,LOW_SALES_WEEK,26.0,7,35,183,748,ft,knife,bowie knife,covert,unusual,0,1
148,★ Bowie Knife | Bright Water (Minimal Wear),eb4b4b,8650ac,172.45,151.34,1,LOW_SALES_MONTH,6.0,4,21,97,345,mw,knife,bowie knife,covert,unusual,0,1
149,★ Bowie Knife | Bright Water (Well-Worn),eb4b4b,8650ac,140.55,125.69,1,LOW_SALES_3PLUS_MONTHS,6.0,1,6,30,108,ww,knife,bowie knife,covert,unusual,0,1
150,★ Bowie Knife | Case Hardened (Battle-Scarred),eb4b4b,8650ac,275.66,253.0,1,LOW_SALES_3PLUS_MONTHS,10.0,1,5,20,91,bs,knife,bowie knife,covert,unusual,0,1
151,★ Bowie Knife | Case Hardened (Factory New),eb4b4b,8650ac,511.72,470.0,1,LOW_SALES_3PLUS_MONTHS,,0,1,2,9,fn,knife,bowie knife,covert,unusual,0,1
152,★ Bowie Knife | Case Hardened (Field-Tested),eb4b4b,8650ac,308.0,282.96,1,LOW_SALES_3PLUS_MONTHS,10.0,2,6,20,85,ft,knife,bowie knife,covert,unusual,0,1
153,★ Bowie Knife | Case Hardened (Minimal Wear),eb4b4b,8650ac,330.23,312.68,1,LOW_SALES_3PLUS_MONTHS,6.0,1,7,25,105,mw,knife,bowie knife,covert,unusual,0,1
154,★ Bowie Knife | Case Hardened (Well-Worn),eb4b4b,8650ac,275.2,230.0,1,LOW_SALES_3PLUS_MONTHS,10.0,2,4,19,93,ww,knife,bowie knife,covert,unusual,0,1
155,★ Bowie Knife | Crimson Web (Battle-Scarred),eb4b4b,8650ac,300.0,230.01,1,LOW_SALES_3PLUS_MONTHS,3.0,0,4,11,56,bs,knife,bowie knife,covert,unusual,0,1
156,★ Bowie Knife | Crimson Web (Field-Tested),eb4b4b,8650ac,284.36,290.0,1,LOW_SALES_3PLUS_MONTHS,5.0,1,10,39,187,ft,knife,bowie knife,covert,unusual,0,1
157,★ Bowie Knife | Crimson Web (Minimal Wear),eb4b4b,8650ac,450.0,549.12,1,LOW_SALES_3PLUS_MONTHS,7.0,0,1,7,31,mw,knife,bowie knife,covert,unusual,0,1
158,★ Bowie Knife | Crimson Web (Well-Worn),eb4b4b,8650ac,310.0,236.0,1,LOW_SALES_3PLUS_MONTHS,1.0,0,0,2,22,ww,knife,bowie knife,covert,unusual,0,1
159,★ Bowie Knife | Damascus Steel (Battle-Scarred),eb4b4b,8650ac,216.79,200.0,1,LOW_SALES_3PLUS_MONTHS,3.0,0,1,8,49,bs,knife,bowie knife,covert,unusual,0,1
160,★ Bowie Knife | Damascus Steel (Factory New),eb4b4b,8650ac,261.08,230.0,1,LOW_SALES_MONTH,25.0,2,13,51,266,fn,knife,bowie knife,covert,unusual,0,1
161,★ Bowie Knife | Damascus Steel (Field-Tested),eb4b4b,8650ac,200.51,178.73,1,LOW_SALES_WEEK,12.0,5,26,145,607,ft,knife,bowie knife,covert,unusual,0,1
162,★ Bowie Knife | Damascus Steel (Minimal Wear),eb4b4b,8650ac,253.76,204.3,1,LOW_SALES_MONTH,9.0,1,18,83,324,mw,knife,bowie knife,covert,unusual,0,1
163,★ Bowie Knife | Damascus Steel (Well-Worn),eb4b4b,8650ac,204.03,200.0,1,LOW_SALES_3PLUS_MONTHS,8.0,0,5,15,87,ww,knife,bowie knife,covert,unusual,0,1
164,★ Bowie Knife | Doppler (Factory New),eb4b4b,8650ac,578.96,629.0,1,LOW_SALES_WEEK,47.0,7,33,148,624,fn,knife,bowie knife,covert,unusual,0,1
165,★ Bowie Knife | Doppler (Minimal Wear),eb4b4b,8650ac,659.11,600.01,1,LOW_SALES_3PLUS_MONTHS,4.0,0,1,7,36,mw,knife,bowie knife,covert,unusual,0,1
166,★ Bowie Knife | Fade (Factory New),eb4b4b,,660.18,630.01,1,LOW_SALES_3PLUS_MONTHS,22.0,1,9,45,164,fn,knife,bowie knife,covert,unusual,0,1
167,★ Bowie Knife | Fade (Minimal Wear),eb4b4b,8650ac,472.31,611.83,1,LOW_SALES_3PLUS_MONTHS,,0,1,2,9,mw,knife,bowie knife,covert,unusual,0,1
168,★ Bowie Knife | Forest DDPAT (Battle-Scarred),eb4b4b,8650ac,142.97,97.75,1,LOW_SALES_3PLUS_MONTHS,3.0,0,2,19,85,bs,knife,bowie knife,covert,unusual,0,1
169,★ Bowie Knife | Forest DDPAT (Field-Tested),eb4b4b,8650ac,124.32,124.47,1,LOW_SALES_MONTH,18.0,2,17,93,361,ft,knife,bowie knife,covert,unusual,0,1
170,★ Bowie Knife | Forest DDPAT (Minimal Wear),eb4b4b,8650ac,149.63,141.15,1,LOW_SALES_3PLUS_MONTHS,8.0,0,2,18,85,mw,knife,bowie knife,covert,unusual,0,1
171,★ Bowie Knife | Forest DDPAT (Well-Worn),eb4b4b,8650ac,133.48,100.0,1,LOW_SALES_3PLUS_MONTHS,6.0,0,2,7,37,ww,knife,bowie knife,covert,unusual,0,1
172,★ Bowie Knife | Freehand (Battle-Scarred),eb4b4b,8650ac,209.99,135.5,1,LOW_SALES_3PLUS_MONTHS,3.0,0,2,8,40,bs,knife,bowie knife,covert,unusual,0,1
173,★ Bowie Knife | Freehand (Factory New),eb4b4b,8650ac,220.0,224.56,1,LOW_SALES_MONTH,18.0,4,26,116,417,fn,knife,bowie knife,covert,unusual,0,1
174,★ Bowie Knife | Freehand (Field-Tested),eb4b4b,8650ac,190.64,183.91,1,LOW_SALES_WEEK,16.0,5,31,167,720,ft,knife,bowie knife,covert,unusual,0,1
175,★ Bowie Knife | Freehand (Minimal Wear),eb4b4b,8650ac,200.0,200.53,1,LOW_SALES_WEEK,17.0,1,15,103,457,mw,knife,bowie knife,covert,unusual,0,1
176,★ Bowie Knife | Freehand (Well-Worn),eb4b4b,8650ac,170.0,151.35,1,LOW_SALES_3PLUS_MONTHS,7.0,1,8,19,110,ww,knife,bowie knife,covert,unusual,0,1
177,★ Bowie Knife | Gamma Doppler (Factory New),eb4b4b,,611.95,558.0,1,LOW_SALES_WEEK,40.0,10,36,198,886,fn,knife,bowie knife,covert,unusual,0,1
178,★ Bowie Knife | Gamma Doppler (Minimal Wear),eb4b4b,8650ac,620.0,498.21,1,LOW_SALES_3PLUS_MONTHS,3.0,0,1,10,39,mw,knife,bowie knife,covert,unusual,0,1
179,★ Bowie Knife | Lore (Battle-Scarred),eb4b4b,8650ac,194.0,236.05,1,LOW_SALES_MONTH,16.0,6,24,100,367,bs,knife,bowie knife,covert,unusual,0,1
180,★ Bowie Knife | Lore (Factory New),eb4b4b,8650ac,879.01,547.0,1,LOW_SALES_3PLUS_MONTHS,3.0,0,0,8,20,fn,knife,bowie knife,covert,unusual,0,1
181,★ Bowie Knife | Lore (Field-Tested),eb4b4b,8650ac,310.35,253.31,1,LOW_SALES_MONTH,19.0,4,20,94,401,ft,knife,bowie knife,covert,unusual,0,1
182,★ Bowie Knife | Lore (Minimal Wear),eb4b4b,8650ac,334.7,335.59,1,LOW_SALES_MONTH,13.0,1,8,58,262,mw,knife,bowie knife,covert,unusual,0,1
183,★ Bowie Knife | Lore (Well-Worn),eb4b4b,8650ac,248.65,246.37,1,LOW_SALES_MONTH,5.0,3,19,103,389,ww,knife,bowie knife,covert,unusual,0,1
184,★ Bowie Knife | Marble Fade (Factory New),eb4b4b,8650ac,449.66,447.03,1,LOW_SALES_WEEK,28.0,3,39,207,769,fn,knife,bowie knife,covert,unusual,0,1
185,★ Bowie Knife | Marble Fade (Minimal Wear),eb4b4b,8650ac,435.12,326.85,1,LOW_SALES_3PLUS_MONTHS,4.0,0,0,9,38,mw,knife,bowie knife,covert,unusual,0,1
186,★ Bowie Knife | Night (Battle-Scarred),eb4b4b,8650ac,184.0,136.3,1,LOW_SALES_3PLUS_MONTHS,4.0,0,1,20,80,bs,knife,bowie knife,covert,unusual,0,1
187,★ Bowie Knife | Night (Factory New),eb4b4b,8650ac,333.69,332.36,1,LOW_SALES_3PLUS_MONTHS,,0,0,1,3,fn,knife,bowie knife,covert,unusual,0,1
188,★ Bowie Knife | Night (Field-Tested),eb4b4b,8650ac,142.97,136.0,1,LOW_SALES_MONTH,24.0,5,27,101,362,ft,knife,bowie knife,covert,unusual,0,1
189,★ Bowie Knife | Night (Minimal Wear),eb4b4b,8650ac,248.65,239.7,1,LOW_SALES_3PLUS_MONTHS,5.0,2,6,20,88,mw,knife,bowie knife,covert,unusual,0,1
190,★ Bowie Knife | Night (Well-Worn),eb4b4b,8650ac,162.17,140.55,1,LOW_SALES_3PLUS_MONTHS,6.0,1,5,30,79,ww,knife,bowie knife,covert,unusual,0,1
191,★ Bowie Knife | Rust Coat (Battle-Scarred),eb4b4b,8650ac,123.63,119.92,1,LOW_SALES_WEEK,37.0,14,59,350,1414,bs,knife,bowie knife,covert,unusual,0,1
192,★ Bowie Knife | Rust Coat (Well-Worn),eb4b4b,8650ac,146.47,121.79,1,LOW_SALES_3PLUS_MONTHS,7.0,1,6,21,87,ww,knife,bowie knife,covert,unusual,0,1
193,★ Bowie Knife | Safari Mesh (Battle-Scarred),eb4b4b,8650ac,112.58,112.57,1,LOW_SALES_3PLUS_MONTHS,8.0,1,2,14,62,bs,knife,bowie knife,covert,unusual,0,1
194,★ Bowie Knife | Safari Mesh (Field-Tested),eb4b4b,8650ac,114.82,109.99,1,LOW_SALES_MONTH,20.0,5,19,83,330,ft,knife,bowie knife,covert,unusual,0,1
195,★ Bowie Knife | Safari Mesh (Minimal Wear),eb4b4b,8650ac,149.5,156.74,1,LOW_SALES_3PLUS_MONTHS,11.0,0,6,18,66,mw,knife,bowie knife,covert,unusual,0,1
196,★ Bowie Knife | Safari Mesh (Well-Worn),eb4b4b,8650ac,132.54,104.81,1,LOW_SALES_3PLUS_MONTHS,5.0,1,4,13,57,ww,knife,bowie knife,covert,unusual,0,1
197,★ Bowie Knife | Scorched (Battle-Scarred),eb4b4b,8650ac,130.81,115.11,1,LOW_SALES_3PLUS_MONTHS,13.0,0,1,14,76,bs,knife,bowie knife,covert,unusual,0,1
198,★ Bowie Knife | Scorched (Field-Tested),eb4b4b,8650ac,117.36,113.91,1,LOW_SALES_MONTH,14.0,3,18,93,342,ft,knife,bowie knife,covert,unusual,0,1
199,★ Bowie Knife | Scorched (Minimal Wear),eb4b4b,8650ac,136.75,141.65,1,LOW_SALES_3PLUS_MONTHS,8.0,0,2,12,67,mw,knife,bowie knife,covert,unusual,0,1
200,★ Bowie Knife | Scorched (Well-Worn),eb4b4b,8650ac,116.93,112.51,1,LOW_SALES_3PLUS_MONTHS,6.0,0,4,18,61,ww,knife,bowie knife,covert,unusual,0,1
201,★ Bowie Knife | Slaughter (Factory New),eb4b4b,8650ac,430.16,400.0,1,LOW_SALES_MONTH,12.0,1,6,23,103,fn,knife,bowie knife,covert,unusual,0,1
202,★ Bowie Knife | Slaughter (Field-Tested),eb4b4b,8650ac,420.71,358.31,1,LOW_SALES_3PLUS_MONTHS,6.0,0,1,8,46,ft,knife,bowie knife,covert,unusual,0,1
203,★ Bowie Knife | Slaughter (Minimal Wear),eb4b4b,8650ac,385.4,361.76,1,LOW_SALES_MONTH,8.0,3,9,34,170,mw,knife,bowie knife,covert,unusual,0,1
204,★ Bowie Knife | Stained (Battle-Scarred),eb4b4b,8650ac,170.97,162.48,1,LOW_SALES_3PLUS_MONTHS,5.0,2,6,21,97,bs,knife,bowie knife,covert,unusual,0,1
205,★ Bowie Knife | Stained (Factory New),,8650ac,324.76,296.43,1,LOW_SALES_3PLUS_MONTHS,1.0,0,1,2,14,fn,,,,,0,1
206,★ Bowie Knife | Stained (Field-Tested),eb4b4b,8650ac,194.61,190.0,1,LOW_SALES_3PLUS_MONTHS,10.0,2,10,42,185,ft,knife,bowie knife,covert,unusual,0,1
207,★ Bowie Knife | Stained (Minimal Wear),eb4b4b,8650ac,208.15,169.36,1,LOW_SALES_MONTH,6.0,0,3,25,117,mw,knife,bowie knife,covert,unusual,0,1
208,★ Bowie Knife | Stained (Well-Worn),eb4b4b,8650ac,174.39,173.21,1,LOW_SALES_3PLUS_MONTHS,6.0,1,7,43,172,ww,knife,bowie knife,covert,unusual,0,1
209,★ Bowie Knife | Tiger Tooth (Factory New),eb4b4b,8650ac,370.0,369.88,1,LOW_SALES_WEEK,41.0,18,57,251,920,fn,knife,bowie knife,covert,unusual,0,1
210,★ Bowie Knife | Tiger Tooth (Minimal Wear),eb4b4b,8650ac,389.2,384.39,1,LOW_SALES_3PLUS_MONTHS,2.0,0,3,8,41,mw,knife,bowie knife,covert,unusual,0,1
211,★ Bowie Knife | Ultraviolet (Battle-Scarred),eb4b4b,8650ac,134.05,134.23,1,LOW_SALES_MONTH,10.0,1,13,57,212,bs,knife,bowie knife,covert,unusual,0,1
212,★ Bowie Knife | Ultraviolet (Factory New),,8650ac,398.88,256.98,1,LOW_SALES_3PLUS_MONTHS,1.0,0,0,1,5,fn,,,,,0,1
213,★ Bowie Knife | Ultraviolet (Field-Tested),eb4b4b,8650ac,142.97,140.0,1,LOW_SALES_WEEK,44.0,12,47,223,840,ft,knife,bowie knife,covert,unusual,0,1
214,★ Bowie Knife | Ultraviolet (Minimal Wear),eb4b4b,8650ac,216.14,210.9,1,LOW_SALES_MONTH,12.0,2,6,50,235,mw,knife,bowie knife,covert,unusual,0,1
215,★ Bowie Knife | Ultraviolet (Well-Worn),eb4b4b,8650ac,158.16,158.14,1,LOW_SALES_3PLUS_MONTHS,4.0,2,7,43,161,ww,knife,bowie knife,covert,unusual,0,1
216,★ Bowie Knife | Urban Masked (Battle-Scarred),eb4b4b,8650ac,129.75,125.01,1,LOW_SALES_3PLUS_MONTHS,2.0,0,2,18,69,bs,knife,bowie knife,covert,unusual,0,1
217,★ Bowie Knife | Urban Masked (Field-Tested),eb4b4b,8650ac,124.32,119.35,1,LOW_SALES_MONTH,19.0,2,14,82,303,ft,knife,bowie knife,covert,unusual,0,1
218,★ Bowie Knife | Urban Masked (Minimal Wear),eb4b4b,,154.0,140.0,1,LOW_SALES_3PLUS_MONTHS,8.0,0,7,21,85,mw,knife,bowie knife,covert,unusual,0,1
219,★ Bowie Knife | Urban Masked (Well-Worn),,8650ac,129.63,103.5,1,LOW_SALES_3PLUS_MONTHS,9.0,1,1,11,55,ww,,,,,0,1
220,★ Broken Fang Gloves | Jade (Battle-Scarred),eb4b4b,8650ac,111.89,103.77,1,LOW_SALES_WEEK,10.0,7,35,153,670,bs,gloves,broken fang gloves,extraordinary,unusual,0,1
221,★ Broken Fang Gloves | Jade (Factory New),eb4b4b,8650ac,1808.64,1402.75,1,LOW_SALES_3PLUS_MONTHS,2.0,0,0,3,8,fn,gloves,broken fang gloves,extraordinary,unusual,0,1
222,★ Broken Fang Gloves | Jade (Field-Tested),eb4b4b,8650ac,138.31,142.28,0,,52.0,10,79,432,1725,ft,gloves,broken fang gloves,extraordinary,unusual,0,1
223,★ Broken Fang Gloves | Jade (Minimal Wear),eb4b4b,8650ac,310.13,275.03,1,LOW_SALES_MONTH,21.0,3,13,77,296,mw,gloves,broken fang gloves,extraordinary,unusual,0,1
224,★ Broken Fang Gloves | Jade (Well-Worn),eb4b4b,8650ac,134.98,129.21,1,LOW_SALES_MONTH,9.0,2,18,87,423,ww,gloves,broken fang gloves,extraordinary,unusual,0,1
225,★ Broken Fang Gloves | Needle Point (Battle-Scarred),eb4b4b,8650ac,72.1,69.0,1,LOW_SALES_WEEK,22.0,4,38,225,1084,bs,gloves,broken fang gloves,extraordinary,unusual,0,1
226,★ Broken Fang Gloves | Needle Point (Factory New),,8650ac,847.03,447.58,1,LOW_SALES_3PLUS_MONTHS,3.0,0,2,4,9,fn,,,,,0,1
227,★ Broken Fang Gloves | Needle Point (Field-Tested),eb4b4b,8650ac,74.59,76.62,0,,52.0,17,116,683,2689,ft,gloves,broken fang gloves,extraordinary,unusual,0,1
228,★ Broken Fang Gloves | Needle Point (Minimal Wear),eb4b4b,8650ac,124.32,121.84,1,LOW_SALES_WEEK,22.0,4,26,127,504,mw,gloves,broken fang gloves,extraordinary,unusual,0,1
229,★ Broken Fang Gloves | Needle Point (Well-Worn),eb4b4b,8650ac,77.98,68.34,1,LOW_SALES_WEEK,7.0,1,19,141,587,ww,gloves,broken fang gloves,extraordinary,unusual,0,1
230,★ Broken Fang Gloves | Unhinged (Battle-Scarred),eb4b4b,8650ac,68.0,66.2,1,LOW_SALES_WEEK,13.0,20,54,315,1149,bs,gloves,broken fang gloves,extraordinary,unusual,0,1
231,★ Broken Fang Gloves | Unhinged (Factory New),eb4b4b,8650ac,545.56,550.0,1,LOW_SALES_3PLUS_MONTHS,1.0,0,1,1,10,fn,gloves,broken fang gloves,extraordinary,unusual,0,1
232,★ Broken Fang Gloves | Unhinged (Field-Tested),eb4b4b,8650ac,86.3,83.0,0,,36.0,15,113,759,2965,ft,gloves,broken fang gloves,extraordinary,unusual,0,1
233,★ Broken Fang Gloves | Unhinged (Minimal Wear),eb4b4b,8650ac,145.37,129.35,1,LOW_SALES_WEEK,20.0,4,35,157,692,mw,gloves,broken fang gloves,extraordinary,unusual,0,1
234,★ Broken Fang Gloves | Unhinged (Well-Worn),eb4b4b,8650ac,79.5,76.65,1,LOW_SALES_WEEK,13.0,3,31,160,660,ww,gloves,broken fang gloves,extraordinary,unusual,0,1
235,★ Broken Fang Gloves | Yellow-banded (Battle-Scarred),eb4b4b,8650ac,83.98,75.99,1,LOW_SALES_WEEK,15.0,6,49,265,999,bs,gloves,broken fang gloves,extraordinary,unusual,0,1
236,★ Broken Fang Gloves | Yellow-banded (Factory New),eb4b4b,8650ac,839.06,1214.14,1,LOW_SALES_3PLUS_MONTHS,2.0,0,0,1,6,fn,gloves,broken fang gloves,extraordinary,unusual,0,1
237,★ Broken Fang Gloves | Yellow-banded (Field-Tested),eb4b4b,8650ac,98.0,95.99,0,,60.0,14,95,531,1900,ft,gloves,broken fang gloves,extraordinary,unusual,0,1
238,★ Broken Fang Gloves | Yellow-banded (Minimal Wear),eb4b4b,8650ac,179.0,164.65,1,LOW_SALES_MONTH,13.0,6,31,117,436,mw,gloves,broken fang gloves,extraordinary,unusual,0,1
239,★ Broken Fang Gloves | Yellow-banded (Well-Worn),eb4b4b,8650ac,97.7,99.44,1,LOW_SALES_WEEK,15.0,3,24,115,428,ww,gloves,broken fang gloves,extraordinary,unusual,0,1
240,★ Butterfly Knife,eb4b4b,8650ac,2000.0,1800.0,1,LOW_SALES_3PLUS_MONTHS,,0,2,15,40,,knife,butterfly knife,covert,unusual,0,1
241,★ Butterfly Knife | Autotronic (Battle-Scarred),eb4b4b,8650ac,1491.89,1265.0,1,LOW_SALES_3PLUS_MONTHS,1.0,1,6,10,39,bs,knife,butterfly knife,covert,unusual,0,1
242,★ Butterfly Knife | Autotronic (Factory New),eb4b4b,8650ac,2026.41,1753.59,1,LOW_SALES_3PLUS_MONTHS,,0,0,0,1,fn,knife,butterfly knife,covert,unusual,0,1
243,★ Butterfly Knife | Autotronic (Field-Tested),eb4b4b,8650ac,1649.95,1600.01,1,LOW_SALES_3PLUS_MONTHS,5.0,2,7,32,108,ft,knife,butterfly knife,covert,unusual,0,1
244,★ Butterfly Knife | Autotronic (Minimal Wear),eb4b4b,,1954.23,1954.39,1,LOW_SALES_3PLUS_MONTHS,,0,2,6,22,mw,knife,butterfly knife,covert,unusual,0,1
245,★ Butterfly Knife | Autotronic (Well-Worn),eb4b4b,8650ac,1250.1,1498.28,1,LOW_SALES_3PLUS_MONTHS,,0,0,5,9,ww,knife,butterfly knife,covert,unusual,0,1
246,★ Butterfly Knife | Black Laminate (Battle-Scarred),eb4b4b,8650ac,978.04,925.0,1,LOW_SALES_3PLUS_MONTHS,,0,3,15,51,bs,knife,butterfly knife,covert,unusual,0,1
247,★ Butterfly Knife | Black Laminate (Factory New),eb4b4b,8650ac,1939.44,1835.23,1,LOW_SALES_3PLUS_MONTHS,1.0,0,0,1,4,fn,knife,butterfly knife,covert,unusual,0,1
248,★ Butterfly Knife | Black Laminate (Field-Tested),eb4b4b,,1244.8,1057.66,1,LOW_SALES_3PLUS_MONTHS,4.0,1,10,27,90,ft,knife,butterfly knife,covert,unusual,0,1
249,★ Butterfly Knife | Black Laminate (Minimal Wear),eb4b4b,8650ac,1425.0,1224.98,1,LOW_SALES_3PLUS_MONTHS,5.0,0,1,15,53,mw,knife,butterfly knife,covert,unusual,0,1
250,★ Butterfly Knife | Black Laminate (Well-Worn),eb4b4b,8650ac,1232.43,883.06,1,LOW_SALES_3PLUS_MONTHS,5.0,1,4,22,67,ww,knife,butterfly knife,covert,unusual,0,1
251,★ Butterfly Knife | Blue Steel (Battle-Scarred),eb4b4b,8650ac,1227.82,1099.01,1,LOW_SALES_3PLUS_MONTHS,4.0,1,2,10,25,bs,knife,butterfly knife,covert,unusual,0,1
252,★ Butterfly Knife | Blue Steel (Factory New),eb4b4b,8650ac,1529.0,1681.96,1,LOW_SALES_3PLUS_MONTHS,,0,0,1,6,fn,knife,butterfly knife,covert,unusual,0,1
253,★ Butterfly Knife | Blue Steel (Field-Tested),eb4b4b,8650ac,1433.66,997.05,1,LOW_SALES_3PLUS_MONTHS,4.0,0,5,10,58,ft,knife,butterfly knife,covert,unusual,0,1
254,★ Butterfly Knife | Blue Steel (Minimal Wear),eb4b4b,8650ac,1277.02,1214.94,1,LOW_SALES_3PLUS_MONTHS,3.0,0,2,15,35,mw,knife,butterfly knife,covert,unusual,0,1
255,★ Butterfly Knife | Blue Steel (Well-Worn),eb4b4b,8650ac,1181.24,1090.85,1,LOW_SALES_3PLUS_MONTHS,4.0,0,1,5,24,ww,knife,butterfly knife,covert,unusual,0,1
256,★ Butterfly Knife | Boreal Forest (Battle-Scarred),eb4b4b,8650ac,675.4,675.54,1,LOW_SALES_3PLUS_MONTHS,6.0,1,1,9,36,bs,knife,butterfly knife,covert,unusual,0,1
257,★ Butterfly Knife | Boreal Forest (Factory New),eb4b4b,8650ac,759.09,1150.0,1,NO_SALES_3PLUS_MONTHS,,0,0,0,0,fn,knife,butterfly knife,covert,unusual,0,1
258,★ Butterfly Knife | Boreal Forest (Field-Tested),eb4b4b,8650ac,770.0,755.67,1,LOW_SALES_3PLUS_MONTHS,12.0,1,2,28,123,ft,knife,butterfly knife,covert,unusual,0,1
259,★ Butterfly Knife | Boreal Forest (Minimal Wear),eb4b4b,8650ac,918.92,692.27,1,LOW_SALES_3PLUS_MONTHS,5.0,0,0,2,31,mw,knife,butterfly knife,covert,unusual,0,1
260,★ Butterfly Knife | Boreal Forest (Well-Worn),eb4b4b,8650ac,870.26,642.66,1,LOW_SALES_3PLUS_MONTHS,4.0,0,2,2,15,ww,knife,butterfly knife,covert,unusual,0,1
261,★ Butterfly Knife | Bright Water (Battle-Scarred),eb4b4b,8650ac,728.1,729.99,1,LOW_SALES_3PLUS_MONTHS,,0,2,3,13,bs,knife,butterfly knife,covert,unusual,0,1
262,★ Butterfly Knife | Bright Water (Factory New),eb4b4b,8650ac,1342.48,1182.58,1,LOW_SALES_3PLUS_MONTHS,8.0,1,3,18,62,fn,knife,butterfly knife,covert,unusual,0,1
263,★ Butterfly Knife | Bright Water (Field-Tested),eb4b4b,8650ac,1050.0,1000.01,1,LOW_SALES_3PLUS_MONTHS,9.0,0,9,46,154,ft,knife,butterfly knife,covert,unusual,0,1
264,★ Butterfly Knife | Bright Water (Minimal Wear),eb4b4b,8650ac,1248.64,1029.08,1,LOW_SALES_3PLUS_MONTHS,4.0,0,3,20,68,mw,knife,butterfly knife,covert,unusual,0,1
265,★ Butterfly Knife | Bright Water (Well-Worn),eb4b4b,8650ac,790.7,746.5,1,LOW_SALES_3PLUS_MONTHS,,0,4,6,14,ww,knife,butterfly knife,covert,unusual,0,1
266,★ Butterfly Knife | Case Hardened (Battle-Scarred),eb4b4b,8650ac,975.0,970.0,1,LOW_SALES_3PLUS_MONTHS,6.0,0,1,7,46,bs,knife,butterfly knife,covert,unusual,0,1
267,★ Butterfly Knife | Case Hardened (Factory New),eb4b4b,8650ac,1675.66,1434.68,1,NO_SALES_3PLUS_MONTHS,,0,0,0,1,fn,knife,butterfly knife,covert,unusual,0,1
268,★ Butterfly Knife | Case Hardened (Field-Tested),eb4b4b,8650ac,1149.11,1300.01,1,LOW_SALES_3PLUS_MONTHS,8.0,0,3,12,71,ft,knife,butterfly knife,covert,unusual,0,1
269,★ Butterfly Knife | Case Hardened (Minimal Wear),eb4b4b,8650ac,1508.04,1511.23,1,LOW_SALES_3PLUS_MONTHS,7.0,0,2,15,53,mw,knife,butterfly knife,covert,unusual,0,1
270,★ Butterfly Knife | Case Hardened (Well-Worn),eb4b4b,8650ac,1049.61,1026.85,1,LOW_SALES_3PLUS_MONTHS,9.0,2,6,23,90,ww,knife,butterfly knife,covert,unusual,0,1
271,★ Butterfly Knife | Crimson Web (Battle-Scarred),eb4b4b,8650ac,1202.34,709.46,1,LOW_SALES_3PLUS_MONTHS,3.0,0,0,6,21,bs,knife,butterfly knife,covert,unusual,0,1
272,★ Butterfly Knife | Crimson Web (Field-Tested),eb4b4b,8650ac,1199.1,1800.01,1,LOW_SALES_3PLUS_MONTHS,9.0,1,9,18,60,ft,knife,butterfly knife,covert,unusual,0,1
273,★ Butterfly Knife | Crimson Web (Minimal Wear),eb4b4b,8650ac,2000.0,1998.79,1,LOW_SALES_3PLUS_MONTHS,,0,0,2,3,mw,knife,butterfly knife,covert,unusual,0,1
274,★ Butterfly Knife | Crimson Web (Well-Worn),eb4b4b,8650ac,1279.97,831.0,1,LOW_SALES_3PLUS_MONTHS,5.0,0,1,1,11,ww,knife,butterfly knife,covert,unusual,0,1
275,★ Butterfly Knife | Damascus Steel (Battle-Scarred),eb4b4b,8650ac,1078.76,907.43,1,LOW_SALES_3PLUS_MONTHS,1.0,0,0,4,7,bs,knife,butterfly knife,covert,unusual,0,1
276,★ Butterfly Knife | Damascus Steel (Factory New),eb4b4b,8650ac,1813.02,1460.27,1,LOW_SALES_3PLUS_MONTHS,1.0,2,2,7,36,fn,knife,butterfly knife,covert,unusual,0,1
