,markethashname,color,bordercolor,pricelatest,pricelatestsell,unstable,unstablereason,offervolume,sold24h,sold7d,sold30d,sold90d,wear,itemgroup,itemtype,rarity,quality,isstattrack,isstar
9358,Sealed Graffiti | Little Bock (Wire Blue),b0c3d9,d2d2d2,0.12,0.11,1,LOW_SALES_MONTH,83.0,3.0,13.0,81.0,370.0,,graffiti,sealed graffiti,base grade,normal,0,0
9359,Sealed Graffiti | Little Crown (Battle Green),b0c3d9,d2d2d2,0.12,0.12,1,LOW_SALES_MONTH,118.0,7.0,26.0,79.0,340.0,,graffiti,sealed graffiti,base grade,normal,0,0
9360,Sealed Graffiti | Little Crown (Bazooka Pink),b0c3d9,d2d2d2,0.24,0.17,1,LOW_SALES_WEEK,52.0,4.0,22.0,149.0,380.0,,graffiti,sealed graffiti,base grade,normal,0,0
9361,Sealed Graffiti | Little Crown (Blood Red),b0c3d9,d2d2d2,0.2,0.19,1,LOW_SALES_MONTH,106.0,2.0,18.0,73.0,356.0,,graffiti,sealed graffiti,base grade,normal,0,0
9362,Sealed Graffiti | Little Crown (Brick Red),b0c3d9,d2d2d2,0.13,0.12,1,LOW_SALES_WEEK,86.0,4.0,39.0,145.0,489.0,,graffiti,sealed graffiti,base grade,normal,0,0
9363,Sealed Graffiti | Little Crown (Cash Green),b0c3d9,d2d2d2,0.11,0.11,1,LOW_SALES_MONTH,92.0,4.0,19.0,112.0,382.0,,graffiti,sealed graffiti,base grade,normal,0,0
9364,Sealed Graffiti | Little Crown (Desert Amber),b0c3d9,d2d2d2,0.23,0.2,1,LOW_SALES_MONTH,48.0,3.0,14.0,80.0,301.0,,graffiti,sealed graffiti,base grade,normal,0,0
9365,Sealed Graffiti | Little Crown (Dust Brown),b0c3d9,d2d2d2,0.12,0.11,1,LOW_SALES_MONTH,82.0,2.0,21.0,97.0,416.0,,graffiti,sealed graffiti,base grade,normal,0,0
9366,Sealed Graffiti | Little Crown (Frog Green),b0c3d9,d2d2d2,0.14,0.11,1,LOW_SALES_MONTH,80.0,3.0,13.0,94.0,345.0,,graffiti,sealed graffiti,base grade,normal,0,0
9367,Sealed Graffiti | Little Crown (Jungle Green),b0c3d9,d2d2d2,0.2,0.2,1,LOW_SALES_WEEK,30.0,1.0,11.0,122.0,352.0,,graffiti,sealed graffiti,base grade,normal,0,0
9368,Sealed Graffiti | Little Crown (Monarch Blue),b0c3d9,d2d2d2,0.1,0.08,1,LOW_SALES_WEEK,67.0,14.0,33.0,151.0,481.0,,graffiti,sealed graffiti,base grade,normal,0,0
9369,Sealed Graffiti | Little Crown (Monster Purple),b0c3d9,d2d2d2,0.17,0.16,1,LOW_SALES_WEEK,81.0,6.0,21.0,121.0,405.0,,graffiti,sealed graffiti,base grade,normal,0,0
9370,Sealed Graffiti | Little Crown (Princess Pink),b0c3d9,d2d2d2,0.12,0.11,1,LOW_SALES_MONTH,65.0,12.0,24.0,124.0,426.0,,graffiti,sealed graffiti,base grade,normal,0,0
9371,Sealed Graffiti | Little Crown (Shark White),b0c3d9,d2d2d2,0.12,0.11,1,LOW_SALES_MONTH,70.0,4.0,28.0,85.0,368.0,,graffiti,sealed graffiti,base grade,normal,0,0
9372,Sealed Graffiti | Little Crown (SWAT Blue),b0c3d9,d2d2d2,0.11,0.1,1,LOW_SALES_MONTH,150.0,1.0,23.0,96.0,311.0,,graffiti,sealed graffiti,base grade,normal,0,0
9373,Sealed Graffiti | Little Crown (Tiger Orange),b0c3d9,d2d2d2,0.1,0.09,1,LOW_SALES_WEEK,132.0,6.0,34.0,114.0,411.0,,graffiti,sealed graffiti,base grade,normal,0,0
9374,Sealed Graffiti | Little Crown (Tracer Yellow),b0c3d9,d2d2d2,0.7000000000000001,0.55,1,LOW_SALES_MONTH,45.0,6.0,29.0,80.0,277.0,,graffiti,sealed graffiti,base grade,normal,0,0
9375,Sealed Graffiti | Little Crown (Violent Violet),b0c3d9,d2d2d2,0.14,0.13,1,LOW_SALES_MONTH,59.0,4.0,17.0,87.0,347.0,,graffiti,sealed graffiti,base grade,normal,0,0
9376,Sealed Graffiti | Little Crown (War Pig Pink),b0c3d9,d2d2d2,0.15,0.1,1,LOW_SALES_WEEK,59.0,3.0,40.0,145.0,467.0,,graffiti,sealed graffiti,base grade,normal,0,0
9377,Sealed Graffiti | Little Crown (Wire Blue),b0c3d9,d2d2d2,0.11,0.08,1,LOW_SALES_MONTH,86.0,3.0,18.0,118.0,424.0,,graffiti,sealed graffiti,base grade,normal,0,0
9378,Sealed Graffiti | Little EZ (Battle Green),b0c3d9,d2d2d2,0.09,0.07,1,LOW_SALES_MONTH,102.0,1.0,13.0,91.0,403.0,,graffiti,sealed graffiti,base grade,normal,0,0
9379,Sealed Graffiti | Little EZ (Bazooka Pink),b0c3d9,d2d2d2,0.15,0.1,1,LOW_SALES_MONTH,27.0,3.0,25.0,109.0,458.0,,graffiti,sealed graffiti,base grade,normal,0,0
9380,Sealed Graffiti | Little EZ (Blood Red),b0c3d9,d2d2d2,0.2,0.13,1,LOW_SALES_MONTH,42.0,7.0,27.0,99.0,367.0,,graffiti,sealed graffiti,base grade,normal,0,0
9381,Sealed Graffiti | Little EZ (Brick Red),b0c3d9,d2d2d2,0.09,0.06,1,LOW_SALES_MONTH,118.0,4.0,18.0,93.0,352.0,,graffiti,sealed graffiti,base grade,normal,0,0
9382,Sealed Graffiti | Little EZ (Cash Green),b0c3d9,d2d2d2,0.09,0.07,1,LOW_SALES_MONTH,138.0,7.0,31.0,106.0,399.0,,graffiti,sealed graffiti,base grade,normal,0,0
9383,Sealed Graffiti | Little EZ (Desert Amber),b0c3d9,d2d2d2,0.09,0.08,1,LOW_SALES_MONTH,72.0,4.0,27.0,93.0,429.0,,graffiti,sealed graffiti,base grade,normal,0,0
9384,Sealed Graffiti | Little EZ (Dust Brown),b0c3d9,d2d2d2,0.09,0.07,1,LOW_SALES_WEEK,200.0,5.0,29.0,111.0,426.0,,graffiti,sealed graffiti,base grade,normal,0,0
9385,Sealed Graffiti | Little EZ (Frog Green),b0c3d9,d2d2d2,0.1,0.1,1,LOW_SALES_WEEK,93.0,4.0,23.0,120.0,465.0,,graffiti,sealed graffiti,base grade,normal,0,0
9386,Sealed Graffiti | Little EZ (Jungle Green),b0c3d9,d2d2d2,0.09,0.06,1,LOW_SALES_MONTH,75.0,5.0,15.0,95.0,509.0,,graffiti,sealed graffiti,base grade,normal,0,0
9387,Sealed Graffiti | Little EZ (Monarch Blue),b0c3d9,d2d2d2,0.1,0.06,1,LOW_SALES_WEEK,107.0,5.0,31.0,122.0,382.0,,graffiti,sealed graffiti,base grade,normal,0,0
9388,Sealed Graffiti | Little EZ (Monster Purple),b0c3d9,d2d2d2,0.11,0.1,1,LOW_SALES_WEEK,100.0,1.0,23.0,147.0,452.0,,graffiti,sealed graffiti,base grade,normal,0,0
9389,Sealed Graffiti | Little EZ (Princess Pink),b0c3d9,d2d2d2,0.1,0.08,1,LOW_SALES_MONTH,75.0,1.0,12.0,108.0,472.0,,graffiti,sealed graffiti,base grade,normal,0,0
9390,Sealed Graffiti | Little EZ (Shark White),b0c3d9,d2d2d2,0.09,0.08,1,LOW_SALES_WEEK,69.0,3.0,37.0,124.0,479.0,,graffiti,sealed graffiti,base grade,normal,0,0
9391,Sealed Graffiti | Little EZ (SWAT Blue),b0c3d9,d2d2d2,0.09,0.08,1,LOW_SALES_WEEK,72.0,3.0,32.0,148.0,464.0,,graffiti,sealed graffiti,base grade,normal,0,0
9392,Sealed Graffiti | Little EZ (Tiger Orange),b0c3d9,d2d2d2,0.1,0.08,1,LOW_SALES_MONTH,131.0,1.0,20.0,100.0,452.0,,graffiti,sealed graffiti,base grade,normal,0,0
9393,Sealed Graffiti | Little EZ (Tracer Yellow),b0c3d9,d2d2d2,0.13,0.12,1,LOW_SALES_MONTH,34.0,11.0,34.0,135.0,430.0,,graffiti,sealed graffiti,base grade,normal,0,0
9394,Sealed Graffiti | Little EZ (Violent Violet),b0c3d9,d2d2d2,0.16,0.14,1,LOW_SALES_WEEK,76.0,11.0,34.0,151.0,446.0,,graffiti,sealed graffiti,base grade,normal,0,0
9395,Sealed Graffiti | Little EZ (War Pig Pink),b0c3d9,d2d2d2,0.53,0.48,1,LOW_SALES_WEEK,45.0,4.0,25.0,163.0,744.0,,graffiti,sealed graffiti,base grade,normal,0,0
9396,Sealed Graffiti | Little EZ (Wire Blue),b0c3d9,d2d2d2,0.1,0.09,1,LOW_SALES_WEEK,155.0,1.0,22.0,108.0,398.0,,graffiti,sealed graffiti,base grade,normal,0,0
9397,Sealed Graffiti | Longevity,d32ce6,d2d2d2,1.77,1.77,1,LOW_SALES_MONTH,38.0,2.0,20.0,68.0,247.0,,graffiti,sealed graffiti,exotic,normal,0,0
9398,Sealed Graffiti | Loser (Battle Green),b0c3d9,d2d2d2,0.03,0.03,0,,2795.0,59.0,348.0,1815.0,8882.0,,graffiti,sealed graffiti,base grade,normal,0,0
9399,Sealed Graffiti | Loser (Bazooka Pink),b0c3d9,d2d2d2,0.04,0.03,0,,462.0,133.0,463.0,2402.0,10590.0,,graffiti,sealed graffiti,base grade,normal,0,0
9400,Sealed Graffiti | Loser (Blood Red),b0c3d9,d2d2d2,0.05,0.03,0,,585.0,160.0,971.0,3776.0,15051.0,,graffiti,sealed graffiti,base grade,normal,0,0
9401,Sealed Graffiti | Loser (Brick Red),b0c3d9,d2d2d2,0.04,0.03,0,,904.0,107.0,837.0,3220.0,12099.0,,graffiti,sealed graffiti,base grade,normal,0,0
9402,Sealed Graffiti | Loser (Cash Green),b0c3d9,d2d2d2,0.03,0.03,0,,4059.0,76.0,619.0,2341.0,9738.0,,graffiti,sealed graffiti,base grade,normal,0,0
9403,Sealed Graffiti | Loser (Desert Amber),b0c3d9,d2d2d2,0.03,0.03,0,,3611.0,78.0,447.0,2292.0,8432.0,,graffiti,sealed graffiti,base grade,normal,0,0
9404,Sealed Graffiti | Loser (Dust Brown),b0c3d9,d2d2d2,0.03,0.03,0,,3911.0,55.0,341.0,1952.0,10140.0,,graffiti,sealed graffiti,base grade,normal,0,0
9405,Sealed Graffiti | Loser (Frog Green),b0c3d9,d2d2d2,0.03,0.03,0,,2988.0,86.0,424.0,2110.0,11418.0,,graffiti,sealed graffiti,base grade,normal,0,0
9406,Sealed Graffiti | Loser (Jungle Green),b0c3d9,d2d2d2,0.03,0.03,0,,4606.0,66.0,579.0,2481.0,10462.0,,graffiti,sealed graffiti,base grade,normal,0,0
9407,Sealed Graffiti | Loser (Monarch Blue),b0c3d9,d2d2d2,0.03,0.03,0,,3399.0,85.0,956.0,3179.0,12273.0,,graffiti,sealed graffiti,base grade,normal,0,0
9408,Sealed Graffiti | Loser (Monster Purple),b0c3d9,d2d2d2,0.04,0.03,0,,563.0,190.0,720.0,2943.0,11866.0,,graffiti,sealed graffiti,base grade,normal,0,0
9409,Sealed Graffiti | Loser (Princess Pink),b0c3d9,d2d2d2,0.03,0.03,0,,3644.0,69.0,423.0,2109.0,9197.0,,graffiti,sealed graffiti,base grade,normal,0,0
9410,Sealed Graffiti | Loser (Shark White),b0c3d9,d2d2d2,0.03,0.03,0,,3970.0,172.0,553.0,2513.0,10067.0,,graffiti,sealed graffiti,base grade,normal,0,0
9411,Sealed Graffiti | Loser (SWAT Blue),b0c3d9,d2d2d2,0.03,0.03,0,,2807.0,96.0,466.0,2004.0,8501.0,,graffiti,sealed graffiti,base grade,normal,0,0
9412,Sealed Graffiti | Loser (Tiger Orange),b0c3d9,d2d2d2,0.03,0.03,0,,3979.0,67.0,390.0,2114.0,7963.0,,graffiti,sealed graffiti,base grade,normal,0,0
9413,Sealed Graffiti | Loser (Tracer Yellow),b0c3d9,d2d2d2,0.03,0.03,0,,2787.0,66.0,651.0,2530.0,8206.0,,graffiti,sealed graffiti,base grade,normal,0,0
9414,Sealed Graffiti | Loser (Violent Violet),b0c3d9,d2d2d2,0.03,0.03,0,,3002.0,82.0,696.0,2913.0,9438.0,,graffiti,sealed graffiti,base grade,normal,0,0
9415,Sealed Graffiti | Loser (War Pig Pink),b0c3d9,d2d2d2,0.03,0.03,0,,3938.0,54.0,424.0,2146.0,9535.0,,graffiti,sealed graffiti,base grade,normal,0,0
9416,Sealed Graffiti | Loser (Wire Blue),b0c3d9,d2d2d2,0.03,0.03,0,,2670.0,120.0,504.0,2573.0,9324.0,,graffiti,sealed graffiti,base grade,normal,0,0
9417,Sealed Graffiti | Martha,8847ff,d2d2d2,0.89,0.88,1,LOW_SALES_WEEK,30.0,10.0,46.0,188.0,764.0,,graffiti,sealed graffiti,remarkable,normal,0,0
9418,Sealed Graffiti | MIBR | London 2018,4b69ff,d2d2d2,0.64,0.53,1,LOW_SALES_MONTH,51.0,4.0,11.0,40.0,203.0,,graffiti,sealed graffiti,high grade,normal,0,0
9419,Sealed Graffiti | Misfits Gaming | Boston 2018,4b69ff,d2d2d2,0.78,0.67,1,LOW_SALES_3PLUS_MONTHS,100.0,2.0,24.0,47.0,172.0,,graffiti,sealed graffiti,high grade,normal,0,0
9420,Sealed Graffiti | mousesports | Atlanta 2017,4b69ff,d2d2d2,1.31,1.3,1,LOW_SALES_3PLUS_MONTHS,73.0,1.0,7.0,55.0,173.0,,graffiti,sealed graffiti,high grade,normal,0,0
9421,Sealed Graffiti | mousesports | Boston 2018,4b69ff,d2d2d2,1.2,1.07,1,LOW_SALES_3PLUS_MONTHS,55.0,2.0,10.0,40.0,155.0,,graffiti,sealed graffiti,high grade,normal,0,0
9422,Sealed Graffiti | mousesports | Krakow 2017,4b69ff,d2d2d2,0.85,0.84,1,LOW_SALES_3PLUS_MONTHS,91.0,9.0,19.0,60.0,233.0,,graffiti,sealed graffiti,high grade,normal,0,0
9423,Sealed Graffiti | mousesports | London 2018,4b69ff,d2d2d2,0.92,0.77,1,LOW_SALES_3PLUS_MONTHS,59.0,0.0,5.0,40.0,141.0,,graffiti,sealed graffiti,high grade,normal,0,0
9424,Sealed Graffiti | Mr. Teeth (Battle Green),b0c3d9,d2d2d2,0.03,0.03,0,,5954.0,86.0,632.0,3087.0,13153.0,,graffiti,sealed graffiti,base grade,normal,0,0
9425,Sealed Graffiti | Mr. Teeth (Bazooka Pink),b0c3d9,d2d2d2,0.03,0.03,0,,3265.0,58.0,704.0,3114.0,13818.0,,graffiti,sealed graffiti,base grade,normal,0,0
9426,Sealed Graffiti | Mr. Teeth (Blood Red),b0c3d9,d2d2d2,0.03,0.03,0,,4657.0,77.0,855.0,3653.0,14860.0,,graffiti,sealed graffiti,base grade,normal,0,0
9427,Sealed Graffiti | Mr. Teeth (Brick Red),b0c3d9,d2d2d2,0.03,0.03,0,,6352.0,103.0,567.0,2844.0,11730.0,,graffiti,sealed graffiti,base grade,normal,0,0
9428,Sealed Graffiti | Mr. Teeth (Cash Green),b0c3d9,d2d2d2,0.03,0.03,0,,6111.0,490.0,1141.0,3703.0,12917.0,,graffiti,sealed graffiti,base grade,normal,0,0
9429,Sealed Graffiti | Mr. Teeth (Desert Amber),b0c3d9,d2d2d2,0.03,0.03,0,,6573.0,112.0,576.0,3218.0,13638.0,,graffiti,sealed graffiti,base grade,normal,0,0
9430,Sealed Graffiti | Mr. Teeth (Dust Brown),b0c3d9,d2d2d2,0.03,0.03,0,,8076.0,114.0,496.0,3172.0,13391.0,,graffiti,sealed graffiti,base grade,normal,0,0
9431,Sealed Graffiti | Mr. Teeth (Frog Green),b0c3d9,d2d2d2,0.03,0.03,0,,5503.0,85.0,573.0,3243.0,12315.0,,graffiti,sealed graffiti,base grade,normal,0,0
9432,Sealed Graffiti | Mr. Teeth (Jungle Green),b0c3d9,d2d2d2,0.03,0.03,0,,4944.0,170.0,727.0,3162.0,12513.0,,graffiti,sealed graffiti,base grade,normal,0,0
9433,Sealed Graffiti | Mr. Teeth (Princess Pink),b0c3d9,d2d2d2,0.03,0.03,0,,6087.0,136.0,596.0,2921.0,11739.0,,graffiti,sealed graffiti,base grade,normal,0,0
9434,Sealed Graffiti | Mr. Teeth (Tiger Orange),b0c3d9,d2d2d2,0.03,0.03,0,,7353.0,80.0,551.0,2903.0,13046.0,,graffiti,sealed graffiti,base grade,normal,0,0
9435,Sealed Graffiti | Mr. Teeth (Tracer Yellow),b0c3d9,d2d2d2,0.03,0.03,0,,4812.0,137.0,797.0,3602.0,12177.0,,graffiti,sealed graffiti,base grade,normal,0,0
9436,Sealed Graffiti | Mr. Teeth (War Pig Pink),b0c3d9,d2d2d2,0.03,0.03,0,,1131.0,233.0,773.0,2709.0,18313.0,,graffiti,sealed graffiti,base grade,normal,0,0
9437,Sealed Graffiti | NaCl (Shark White),b0c3d9,d2d2d2,0.03,0.03,0,,44392.0,1438.0,14001.0,55260.0,217195.0,,graffiti,sealed graffiti,base grade,normal,0,0
9438,Sealed Graffiti | Natus Vincere | Atlanta 2017,4b69ff,d2d2d2,3.33,1.09,1,LOW_SALES_MONTH,53.0,1.0,10.0,33.0,142.0,,graffiti,sealed graffiti,high grade,normal,0,0
9439,Sealed Graffiti | Natus Vincere | Boston 2018,4b69ff,d2d2d2,1.99,0.97,1,LOW_SALES_3PLUS_MONTHS,58.0,0.0,6.0,37.0,100.0,,graffiti,sealed graffiti,high grade,normal,0,0
9440,Sealed Graffiti | Natus Vincere | Krakow 2017,4b69ff,d2d2d2,1.8599999999999999,1.77,1,LOW_SALES_3PLUS_MONTHS,87.0,1.0,8.0,39.0,153.0,,graffiti,sealed graffiti,high grade,normal,0,0
9441,Sealed Graffiti | Natus Vincere | London 2018,4b69ff,d2d2d2,1.88,0.97,1,LOW_SALES_3PLUS_MONTHS,80.0,0.0,4.0,30.0,148.0,,graffiti,sealed graffiti,high grade,normal,0,0
9442,Sealed Graffiti | Nezha,8847ff,d2d2d2,1.57,1.55,1,LOW_SALES_WEEK,23.0,13.0,46.0,118.0,425.0,,graffiti,sealed graffiti,remarkable,normal,0,0
9443,Sealed Graffiti | Nice Shot,4b69ff,d2d2d2,0.31,0.30000000000000004,0,,91.0,64.0,335.0,1189.0,5199.0,,graffiti,sealed graffiti,high grade,normal,0,0
9444,Sealed Graffiti | Ninja (Battle Green),b0c3d9,d2d2d2,0.03,0.03,0,,5241.0,160.0,526.0,2105.0,8701.0,,graffiti,sealed graffiti,base grade,normal,0,0
9445,Sealed Graffiti | Ninja (Bazooka Pink),b0c3d9,d2d2d2,0.03,0.03,0,,3025.0,55.0,425.0,2309.0,9635.0,,graffiti,sealed graffiti,base grade,normal,0,0
9446,Sealed Graffiti | Ninja (Blood Red),b0c3d9,d2d2d2,0.03,0.03,0,,2991.0,138.0,520.0,2728.0,9683.0,,graffiti,sealed graffiti,base grade,normal,0,0
9447,Sealed Graffiti | Ninja (Brick Red),b0c3d9,d2d2d2,0.03,0.03,0,,4636.0,157.0,551.0,2417.0,10228.0,,graffiti,sealed graffiti,base grade,normal,0,0
9448,Sealed Graffiti | Ninja (Cash Green),b0c3d9,d2d2d2,0.03,0.03,0,,5635.0,127.0,437.0,2169.0,10602.0,,graffiti,sealed graffiti,base grade,normal,0,0
9449,Sealed Graffiti | Ninja (Desert Amber),b0c3d9,d2d2d2,0.03,0.03,0,,4616.0,106.0,595.0,2441.0,8988.0,,graffiti,sealed graffiti,base grade,normal,0,0
9450,Sealed Graffiti | Ninja (Dust Brown),b0c3d9,d2d2d2,0.03,0.03,0,,5289.0,79.0,434.0,2216.0,10322.0,,graffiti,sealed graffiti,base grade,normal,0,0
9451,Sealed Graffiti | Ninja (Frog Green),b0c3d9,d2d2d2,0.03,0.03,0,,4880.0,52.0,566.0,2127.0,10092.0,,graffiti,sealed graffiti,base grade,normal,0,0
9452,Sealed Graffiti | Ninja (Jungle Green),b0c3d9,d2d2d2,0.03,0.03,0,,5056.0,113.0,425.0,2223.0,10588.0,,graffiti,sealed graffiti,base grade,normal,0,0
9453,Sealed Graffiti | Ninja (Monarch Blue),b0c3d9,d2d2d2,0.03,0.03,0,,4130.0,83.0,590.0,2186.0,9045.0,,graffiti,sealed graffiti,base grade,normal,0,0
9454,Sealed Graffiti | Ninja (Monster Purple),b0c3d9,d2d2d2,0.03,0.03,0,,4156.0,57.0,453.0,2556.0,10003.0,,graffiti,sealed graffiti,base grade,normal,0,0
9455,Sealed Graffiti | Ninja (Princess Pink),b0c3d9,d2d2d2,0.03,0.03,0,,3995.0,100.0,399.0,2108.0,8487.0,,graffiti,sealed graffiti,base grade,normal,0,0
9456,Sealed Graffiti | Ninja (Shark White),b0c3d9,d2d2d2,0.03,0.03,0,,3097.0,121.0,444.0,2806.0,10204.0,,graffiti,sealed graffiti,base grade,normal,0,0
9457,Sealed Graffiti | Ninja (SWAT Blue),b0c3d9,d2d2d2,0.03,0.03,0,,3549.0,87.0,507.0,2598.0,10395.0,,graffiti,sealed graffiti,base grade,normal,0,0
9458,Sealed Graffiti | Ninja (Tiger Orange),b0c3d9,d2d2d2,0.03,0.03,0,,5656.0,127.0,374.0,2360.0,9577.0,,graffiti,sealed graffiti,base grade,normal,0,0
9459,Sealed Graffiti | Ninja (Tracer Yellow),b0c3d9,d2d2d2,0.03,0.03,0,,6743.0,27.0,525.0,2744.0,10803.0,,graffiti,sealed graffiti,base grade,normal,0,0
9460,Sealed Graffiti | Ninja (Violent Violet),b0c3d9,d2d2d2,0.03,0.03,0,,3984.0,45.0,629.0,2348.0,9262.0,,graffiti,sealed graffiti,base grade,normal,0,0
9461,Sealed Graffiti | Ninja (War Pig Pink),b0c3d9,d2d2d2,0.03,0.03,0,,4613.0,45.0,556.0,2685.0,9509.0,,graffiti,sealed graffiti,base grade,normal,0,0
9462,Sealed Graffiti | Ninja (Wire Blue),b0c3d9,d2d2d2,0.03,0.03,0,,4633.0,108.0,599.0,2321.0,10120.0,,graffiti,sealed graffiti,base grade,normal,0,0
9463,Sealed Graffiti | Ninjas in Pyjamas | London 2018,4b69ff,d2d2d2,1.1,1.0,1,LOW_SALES_MONTH,86.0,2.0,41.0,71.0,255.0,,graffiti,sealed graffiti,high grade,normal,0,0
9464,Sealed Graffiti | Non-Veg,4b69ff,d2d2d2,0.48,0.46,0,,89.0,13.0,98.0,347.0,1438.0,,graffiti,sealed graffiti,high grade,normal,0,0
9465,Sealed Graffiti | Noodles,4b69ff,d2d2d2,0.5,0.5,0,,86.0,18.0,97.0,361.0,1396.0,,graffiti,sealed graffiti,high grade,normal,0,0
9466,Sealed Graffiti | North | Atlanta 2017,4b69ff,d2d2d2,0.8300000000000001,0.67,1,LOW_SALES_WEEK,73.0,2.0,8.0,111.0,324.0,,graffiti,sealed graffiti,high grade,normal,0,0
9467,Sealed Graffiti | North | Boston 2018,4b69ff,d2d2d2,0.63,0.56,1,LOW_SALES_3PLUS_MONTHS,90.0,3.0,16.0,53.0,113.0,,graffiti,sealed graffiti,high grade,normal,0,0
9468,Sealed Graffiti | North | Krakow 2017,4b69ff,d2d2d2,0.65,0.56,1,LOW_SALES_MONTH,127.0,4.0,12.0,50.0,206.0,,graffiti,sealed graffiti,high grade,normal,0,0
9469,Sealed Graffiti | North | London 2018,4b69ff,d2d2d2,0.7000000000000001,0.55,1,LOW_SALES_3PLUS_MONTHS,91.0,0.0,8.0,33.0,107.0,,graffiti,sealed graffiti,high grade,normal,0,0
9470,Sealed Graffiti | Noscope (Battle Green),b0c3d9,d2d2d2,0.03,0.03,0,,5469.0,121.0,374.0,2195.0,9744.0,,graffiti,sealed graffiti,base grade,normal,0,0
9471,Sealed Graffiti | Noscope (Bazooka Pink),b0c3d9,d2d2d2,0.03,0.03,0,,4416.0,60.0,445.0,2373.0,8877.0,,graffiti,sealed graffiti,base grade,normal,0,0
9472,Sealed Graffiti | Noscope (Blood Red),b0c3d9,d2d2d2,0.03,0.03,0,,3207.0,70.0,536.0,2481.0,9292.0,,graffiti,sealed graffiti,base grade,normal,0,0
9473,Sealed Graffiti | Noscope (Brick Red),b0c3d9,d2d2d2,0.03,0.03,0,,4378.0,89.0,415.0,1751.0,10862.0,,graffiti,sealed graffiti,base grade,normal,0,0
9474,Sealed Graffiti | Noscope (Cash Green),b0c3d9,d2d2d2,0.03,0.03,0,,6204.0,64.0,532.0,2028.0,11524.0,,graffiti,sealed graffiti,base grade,normal,0,0
9475,Sealed Graffiti | Noscope (Desert Amber),b0c3d9,d2d2d2,0.03,0.03,0,,4909.0,82.0,647.0,2795.0,9676.0,,graffiti,sealed graffiti,base grade,normal,0,0
9476,Sealed Graffiti | Noscope (Dust Brown),b0c3d9,d2d2d2,0.03,0.03,0,,5950.0,50.0,365.0,2300.0,10582.0,,graffiti,sealed graffiti,base grade,normal,0,0
9477,Sealed Graffiti | Noscope (Frog Green),b0c3d9,d2d2d2,0.03,0.03,0,,6595.0,65.0,262.0,1983.0,8773.0,,graffiti,sealed graffiti,base grade,normal,0,0
9478,Sealed Graffiti | Noscope (Jungle Green),b0c3d9,d2d2d2,0.03,0.03,0,,5100.0,79.0,438.0,2499.0,9060.0,,graffiti,sealed graffiti,base grade,normal,0,0
9479,Sealed Graffiti | Noscope (Monarch Blue),b0c3d9,d2d2d2,0.03,0.03,0,,4087.0,48.0,392.0,2222.0,8817.0,,graffiti,sealed graffiti,base grade,normal,0,0
9480,Sealed Graffiti | Noscope (Monster Purple),b0c3d9,d2d2d2,0.03,0.03,0,,4744.0,102.0,538.0,2523.0,10849.0,,graffiti,sealed graffiti,base grade,normal,0,0
9481,Sealed Graffiti | Noscope (Princess Pink),b0c3d9,d2d2d2,0.03,0.03,0,,5086.0,110.0,405.0,1994.0,8061.0,,graffiti,sealed graffiti,base grade,normal,0,0
9482,Sealed Graffiti | Noscope (Shark White),b0c3d9,d2d2d2,0.03,0.03,0,,3544.0,68.0,426.0,2802.0,9309.0,,graffiti,sealed graffiti,base grade,normal,0,0
9483,Sealed Graffiti | Noscope (SWAT Blue),b0c3d9,d2d2d2,0.03,0.03,0,,4045.0,99.0,641.0,2473.0,9293.0,,graffiti,sealed graffiti,base grade,normal,0,0
9484,Sealed Graffiti | Noscope (Tiger Orange),b0c3d9,d2d2d2,0.03,0.03,0,,4130.0,76.0,560.0,3653.0,14009.0,,graffiti,sealed graffiti,base grade,normal,0,0
9485,Sealed Graffiti | Noscope (Tracer Yellow),b0c3d9,d2d2d2,0.03,0.03,0,,4877.0,67.0,389.0,1900.0,9369.0,,graffiti,sealed graffiti,base grade,normal,0,0
9486,Sealed Graffiti | Noscope (Violent Violet),b0c3d9,d2d2d2,0.03,0.03,0,,4493.0,67.0,466.0,2049.0,9317.0,,graffiti,sealed graffiti,base grade,normal,0,0
9487,Sealed Graffiti | Noscope (War Pig Pink),b0c3d9,d2d2d2,0.03,0.03,0,,5225.0,78.0,402.0,2126.0,8531.0,,graffiti,sealed graffiti,base grade,normal,0,0
9488,Sealed Graffiti | Noscope (Wire Blue),b0c3d9,d2d2d2,0.03,0.03,0,,5013.0,59.0,391.0,1820.0,9806.0,,graffiti,sealed graffiti,base grade,normal,0,0
9489,Sealed Graffiti | NT (Battle Green),b0c3d9,d2d2d2,0.1,0.1,1,LOW_SALES_MONTH,165.0,6.0,22.0,72.0,302.0,,graffiti,sealed graffiti,base grade,normal,0,0
9490,Sealed Graffiti | NT (Bazooka Pink),b0c3d9,d2d2d2,0.17,0.17,1,LOW_SALES_MONTH,69.0,3.0,9.0,67.0,343.0,,graffiti,sealed graffiti,base grade,normal,0,0
9491,Sealed Graffiti | NT (Blood Red),b0c3d9,d2d2d2,0.16,0.16,1,LOW_SALES_MONTH,93.0,5.0,23.0,102.0,364.0,,graffiti,sealed graffiti,base grade,normal,0,0
9492,Sealed Graffiti | NT (Brick Red),b0c3d9,d2d2d2,0.14,0.13,1,LOW_SALES_MONTH,86.0,5.0,17.0,87.0,304.0,,graffiti,sealed graffiti,base grade,normal,0,0
