,markethashname,color,bordercolor,pricelatest,pricelatestsell,unstable,unstablereason,offervolume,sold24h,sold7d,sold30d,sold90d,wear,itemgroup,itemtype,rarity,quality,isstattrack,isstar
11803,Souvenir UMP-45 | Gunsmoke (Battle-Scarred),5e98d9,ffd700,332.3,164.68,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,1.0,8.0,bs,smg,ump-45,industrial grade,tournament,0,0
11804,Souvenir UMP-45 | Gunsmoke (Factory New),,ffd700,0.15,613.55,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,,,,,0,0
11805,Souvenir UMP-45 | Gunsmoke (Field-Tested),5e98d9,ffd700,32.32,23.89,1,LOW_SALES_3PLUS_MONTHS,10.0,0.0,0.0,3.0,28.0,ft,smg,ump-45,industrial grade,tournament,0,0
11806,Souvenir UMP-45 | Gunsmoke (Minimal Wear),5e98d9,ffd700,105.7,42.93,1,NO_SALES_3PLUS_MONTHS,3.0,0.0,0.0,1.0,2.0,mw,smg,ump-45,industrial grade,tournament,0,0
11807,Souvenir UMP-45 | Gunsmoke (Well-Worn),5e98d9,ffd700,243.35,12.03,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,0.0,4.0,ww,smg,ump-45,industrial grade,tournament,0,0
11808,Souvenir UMP-45 | Indigo (Battle-Scarred),b0c3d9,ffd700,0.78,0.6900000000000001,1,LOW_SALES_WEEK,180.0,9.0,49.0,201.0,464.0,bs,smg,ump-45,consumer grade,tournament,0,0
11809,Souvenir UMP-45 | Indigo (Factory New),b0c3d9,ffd700,26.25,26.36,1,LOW_SALES_3PLUS_MONTHS,12.0,0.0,1.0,5.0,6.0,fn,smg,ump-45,consumer grade,tournament,0,0
11810,Souvenir UMP-45 | Indigo (Field-Tested),b0c3d9,ffd700,0.77,0.89,0,,660.0,16.0,128.0,600.0,1491.0,ft,smg,ump-45,consumer grade,tournament,0,0
11811,Souvenir UMP-45 | Indigo (Minimal Wear),b0c3d9,ffd700,2.69,1.96,1,LOW_SALES_WEEK,142.0,1.0,36.0,169.0,418.0,mw,smg,ump-45,consumer grade,tournament,0,0
11812,Souvenir UMP-45 | Indigo (Well-Worn),b0c3d9,ffd700,1.34,1.33,1,LOW_SALES_WEEK,153.0,8.0,35.0,141.0,364.0,ww,smg,ump-45,consumer grade,tournament,0,0
11813,Souvenir UMP-45 | Mechanism (Battle-Scarred),5e98d9,ffd700,0.63,0.61,1,LOW_SALES_MONTH,50.0,2.0,17.0,63.0,179.0,bs,smg,ump-45,industrial grade,tournament,0,0
11814,Souvenir UMP-45 | Mechanism (Factory New),5e98d9,ffd700,0.29,0.28,0,,182.0,22.0,177.0,466.0,1367.0,fn,smg,ump-45,industrial grade,tournament,0,0
11815,Souvenir UMP-45 | Mechanism (Field-Tested),5e98d9,ffd700,0.09,0.03,0,,253.0,36.0,335.0,1031.0,2823.0,ft,smg,ump-45,industrial grade,tournament,0,0
11816,Souvenir UMP-45 | Mechanism (Minimal Wear),5e98d9,ffd700,0.15,0.15,0,,142.0,37.0,199.0,562.0,1516.0,mw,smg,ump-45,industrial grade,tournament,0,0
11817,Souvenir UMP-45 | Mechanism (Well-Worn),5e98d9,ffd700,0.18,0.13,1,LOW_SALES_WEEK,51.0,5.0,37.0,131.0,352.0,ww,smg,ump-45,industrial grade,tournament,0,0
11818,Souvenir UMP-45 | Mudder (Battle-Scarred),b0c3d9,ffd700,0.03,0.03,0,,1047.0,18.0,103.0,730.0,2109.0,bs,smg,ump-45,consumer grade,tournament,0,0
11819,Souvenir UMP-45 | Mudder (Factory New),b0c3d9,ffd700,0.97,1.03,1,LOW_SALES_3PLUS_MONTHS,80.0,1.0,11.0,45.0,152.0,fn,smg,ump-45,consumer grade,tournament,0,0
11820,Souvenir UMP-45 | Mudder (Field-Tested),b0c3d9,ffd700,0.03,0.03,0,,2909.0,87.0,565.0,2458.0,9131.0,ft,smg,ump-45,consumer grade,tournament,0,0
11821,Souvenir UMP-45 | Mudder (Minimal Wear),b0c3d9,ffd700,0.04,0.03,0,,747.0,38.0,220.0,1169.0,3242.0,mw,smg,ump-45,consumer grade,tournament,0,0
11822,Souvenir UMP-45 | Mudder (Well-Worn),b0c3d9,ffd700,0.04,0.03,0,,756.0,14.0,97.0,700.0,1699.0,ww,smg,ump-45,consumer grade,tournament,0,0
11823,Souvenir UMP-45 | Scorched (Battle-Scarred),b0c3d9,ffd700,0.03,0.03,0,,1076.0,39.0,275.0,992.0,4418.0,bs,smg,ump-45,consumer grade,tournament,0,0
11824,Souvenir UMP-45 | Scorched (Factory New),b0c3d9,ffd700,0.76,0.66,1,LOW_SALES_MONTH,81.0,3.0,29.0,87.0,239.0,fn,smg,ump-45,consumer grade,tournament,0,0
11825,Souvenir UMP-45 | Scorched (Field-Tested),b0c3d9,ffd700,0.03,0.09,0,,5007.0,164.0,1094.0,5413.0,13840.0,ft,smg,ump-45,consumer grade,tournament,0,0
11826,Souvenir UMP-45 | Scorched (Minimal Wear),b0c3d9,ffd700,0.04,0.03,0,,2078.0,67.0,578.0,2108.0,6606.0,mw,smg,ump-45,consumer grade,tournament,0,0
11827,Souvenir UMP-45 | Scorched (Well-Worn),b0c3d9,ffd700,0.03,0.03,0,,1477.0,8.0,177.0,757.0,2215.0,ww,smg,ump-45,consumer grade,tournament,0,0
11828,Souvenir UMP-45 | Urban DDPAT (Battle-Scarred),b0c3d9,ffd700,0.15,0.13,1,LOW_SALES_WEEK,188.0,5.0,21.0,118.0,326.0,bs,smg,ump-45,consumer grade,tournament,0,0
11829,Souvenir UMP-45 | Urban DDPAT (Factory New),b0c3d9,ffd700,10.36,17.32,1,LOW_SALES_3PLUS_MONTHS,14.0,1.0,1.0,2.0,12.0,fn,smg,ump-45,consumer grade,tournament,0,0
11830,Souvenir UMP-45 | Urban DDPAT (Field-Tested),b0c3d9,ffd700,0.23,0.23,0,,943.0,15.0,102.0,486.0,1331.0,ft,smg,ump-45,consumer grade,tournament,0,0
11831,Souvenir UMP-45 | Urban DDPAT (Minimal Wear),b0c3d9,ffd700,0.6900000000000001,0.66,1,LOW_SALES_WEEK,174.0,4.0,44.0,135.0,425.0,mw,smg,ump-45,consumer grade,tournament,0,0
11832,Souvenir UMP-45 | Urban DDPAT (Well-Worn),b0c3d9,ffd700,0.41000000000000003,0.41000000000000003,1,LOW_SALES_MONTH,137.0,1.0,13.0,80.0,240.0,ww,smg,ump-45,consumer grade,tournament,0,0
11833,Souvenir USP-S | Ancient Visions (Factory New),8847ff,ffd700,16.3,15.84,0,,29.0,6.0,70.0,144.0,317.0,fn,pistol,usp-s,restricted,tournament,0,0
11834,Souvenir USP-S | Ancient Visions (Field-Tested),8847ff,ffd700,6.96,6.82,0,,22.0,10.0,108.0,359.0,917.0,ft,pistol,usp-s,restricted,tournament,0,0
11835,Souvenir USP-S | Ancient Visions (Minimal Wear),8847ff,ffd700,10.0,10.83,0,,21.0,6.0,76.0,203.0,485.0,mw,pistol,usp-s,restricted,tournament,0,0
11836,Souvenir USP-S | Ancient Visions (Well-Worn),8847ff,ffd700,8.77,8.61,1,LOW_SALES_MONTH,11.0,2.0,19.0,63.0,169.0,ww,pistol,usp-s,restricted,tournament,0,0
11837,Souvenir USP-S | Check Engine (Battle-Scarred),4b69ff,ffd700,5.26,5.06,1,LOW_SALES_MONTH,23.0,8.0,20.0,82.0,286.0,bs,pistol,usp-s,mil-spec grade,tournament,0,0
11838,Souvenir USP-S | Check Engine (Factory New),4b69ff,ffd700,18.92,17.71,1,LOW_SALES_MONTH,30.0,8.0,24.0,85.0,252.0,fn,pistol,usp-s,mil-spec grade,tournament,0,0
11839,Souvenir USP-S | Check Engine (Field-Tested),4b69ff,ffd700,5.1,5.1,0,,69.0,17.0,129.0,502.0,1523.0,ft,pistol,usp-s,mil-spec grade,tournament,0,0
11840,Souvenir USP-S | Check Engine (Minimal Wear),4b69ff,ffd700,8.01,7.5,1,LOW_SALES_WEEK,36.0,6.0,47.0,176.0,507.0,mw,pistol,usp-s,mil-spec grade,tournament,0,0
11841,Souvenir USP-S | Check Engine (Well-Worn),4b69ff,ffd700,6.21,6.29,1,LOW_SALES_3PLUS_MONTHS,18.0,0.0,16.0,51.0,134.0,ww,,,,,0,0
11842,Souvenir USP-S | Desert Tactical (Battle-Scarred),5e98d9,ffd700,0.63,0.62,0,,189.0,66.0,394.0,1725.0,4080.0,bs,pistol,usp-s,industrial grade,tournament,0,0
11843,Souvenir USP-S | Desert Tactical (Factory New),5e98d9,ffd700,3.96,3.62,1,LOW_SALES_WEEK,40.0,7.0,58.0,205.0,494.0,fn,pistol,usp-s,industrial grade,tournament,0,0
11844,Souvenir USP-S | Desert Tactical (Field-Tested),5e98d9,ffd700,0.59,0.67,0,,153.0,121.0,837.0,3529.0,8621.0,ft,pistol,usp-s,industrial grade,tournament,0,0
11845,Souvenir USP-S | Desert Tactical (Minimal Wear),5e98d9,ffd700,0.97,1.05,0,,131.0,79.0,592.0,2237.0,5408.0,mw,pistol,usp-s,industrial grade,tournament,0,0
11846,Souvenir USP-S | Desert Tactical (Well-Worn),5e98d9,ffd700,0.61,0.6000000000000001,0,,165.0,117.0,805.0,2890.0,6945.0,ww,pistol,usp-s,industrial grade,tournament,0,0
11847,Souvenir USP-S | Forest Leaves (Battle-Scarred),5e98d9,ffd700,170.89,171.78,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,0.0,1.0,bs,pistol,usp-s,industrial grade,tournament,0,0
11848,Souvenir USP-S | Forest Leaves (Field-Tested),5e98d9,ffd700,91.5,47.74,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,2.0,3.0,7.0,ft,pistol,usp-s,industrial grade,tournament,0,0
11849,Souvenir USP-S | Forest Leaves (Minimal Wear),5e98d9,ffd700,119.03,63.85,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,1.0,2.0,3.0,mw,pistol,usp-s,industrial grade,tournament,0,0
11850,Souvenir USP-S | Forest Leaves (Well-Worn),5e98d9,ffd700,52.97,146.38,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,ww,pistol,usp-s,industrial grade,tournament,0,0
11851,Souvenir USP-S | Night Ops (Battle-Scarred),,ffd700,27.49,30.11,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,bs,,,,,0,0
11852,Souvenir USP-S | Night Ops (Factory New),,ffd700,178.14,242.79,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,,,,,0,0
11853,Souvenir USP-S | Night Ops (Field-Tested),4b69ff,ffd700,497.72,635.1,1,NO_SALES_3PLUS_MONTHS,2.0,0.0,0.0,0.0,0.0,ft,pistol,usp-s,mil-spec grade,tournament,0,0
11854,Souvenir USP-S | Night Ops (Minimal Wear),,ffd700,306.83,322.97,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,0.0,2.0,mw,,,,,0,0
11855,Souvenir USP-S | Night Ops (Well-Worn),,ffd700,33.21,123.95,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,ww,,,,,0,0
11856,Souvenir USP-S | Orange Anolis (Factory New),8847ff,ffd700,20.04,30.0,1,LOW_SALES_WEEK,27.0,5.0,32.0,142.0,451.0,fn,pistol,usp-s,restricted,tournament,0,0
11857,Souvenir USP-S | Orange Anolis (Field-Tested),8847ff,ffd700,10.7,11.02,0,,25.0,7.0,91.0,445.0,1438.0,ft,pistol,usp-s,restricted,tournament,0,0
11858,Souvenir USP-S | Orange Anolis (Minimal Wear),8847ff,ffd700,13.26,13.53,1,LOW_SALES_WEEK,25.0,3.0,50.0,197.0,718.0,mw,pistol,usp-s,restricted,tournament,0,0
11859,Souvenir USP-S | Purple DDPAT (Battle-Scarred),4b69ff,ffd700,2.41,2.33,0,,80.0,53.0,344.0,1405.0,3950.0,bs,pistol,usp-s,mil-spec grade,tournament,0,0
11860,Souvenir USP-S | Purple DDPAT (Factory New),4b69ff,ffd700,10.5,11.0,0,,112.0,59.0,327.0,1058.0,2956.0,fn,pistol,usp-s,mil-spec grade,tournament,0,0
11861,Souvenir USP-S | Purple DDPAT (Field-Tested),4b69ff,ffd700,3.5,3.42,0,,124.0,166.0,1203.0,4284.0,11912.0,ft,pistol,usp-s,mil-spec grade,tournament,0,0
11862,Souvenir USP-S | Purple DDPAT (Minimal Wear),4b69ff,ffd700,6.83,6.91,0,,118.0,82.0,550.0,1779.0,4562.0,mw,pistol,usp-s,mil-spec grade,tournament,0,0
11863,Souvenir USP-S | Purple DDPAT (Well-Worn),4b69ff,ffd700,3.17,3.25,0,,54.0,24.0,177.0,667.0,1948.0,ww,pistol,usp-s,mil-spec grade,tournament,0,0
11864,Souvenir USP-S | Road Rash (Battle-Scarred),8847ff,ffd700,19.18,14.57,1,LOW_SALES_WEEK,19.0,1.0,42.0,124.0,335.0,bs,pistol,usp-s,restricted,tournament,0,0
11865,Souvenir USP-S | Road Rash (Factory New),8847ff,ffd700,110.79,77.97,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,2.0,7.0,8.0,fn,pistol,usp-s,restricted,tournament,0,0
11866,Souvenir USP-S | Road Rash (Field-Tested),8847ff,ffd700,19.97,18.69,1,LOW_SALES_MONTH,29.0,6.0,40.0,97.0,291.0,ft,pistol,usp-s,restricted,tournament,0,0
11867,Souvenir USP-S | Road Rash (Minimal Wear),8847ff,ffd700,24.78,24.15,1,LOW_SALES_3PLUS_MONTHS,20.0,4.0,16.0,54.0,165.0,mw,pistol,usp-s,restricted,tournament,0,0
11868,Souvenir USP-S | Road Rash (Well-Worn),8847ff,ffd700,15.0,14.5,1,LOW_SALES_WEEK,25.0,3.0,28.0,116.0,382.0,ww,pistol,usp-s,restricted,tournament,0,0
11869,Souvenir USP-S | Royal Blue (Battle-Scarred),5e98d9,ffd700,10.63,9.85,1,LOW_SALES_MONTH,46.0,3.0,21.0,99.0,301.0,bs,pistol,usp-s,industrial grade,tournament,0,0
11870,Souvenir USP-S | Royal Blue (Factory New),5e98d9,ffd700,271.18,297.9,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,pistol,usp-s,industrial grade,tournament,0,0
11871,Souvenir USP-S | Royal Blue (Field-Tested),5e98d9,ffd700,11.0,10.0,1,LOW_SALES_WEEK,145.0,4.0,40.0,183.0,586.0,ft,pistol,usp-s,industrial grade,tournament,0,0
11872,Souvenir USP-S | Royal Blue (Minimal Wear),5e98d9,ffd700,37.6,66.6,1,LOW_SALES_3PLUS_MONTHS,36.0,2.0,3.0,28.0,87.0,mw,pistol,usp-s,industrial grade,tournament,0,0
11873,Souvenir USP-S | Royal Blue (Well-Worn),5e98d9,ffd700,13.31,11.88,1,LOW_SALES_3PLUS_MONTHS,25.0,0.0,7.0,44.0,112.0,ww,pistol,usp-s,industrial grade,tournament,0,0
11874,Souvenir XM1014 | Ancient Lore (Battle-Scarred),,ffd700,145.53,52.3,1,LOW_SALES_3PLUS_MONTHS,4.0,2.0,14.0,17.0,25.0,bs,,,,,0,0
11875,Souvenir XM1014 | Ancient Lore (Factory New),8847ff,ffd700,4.68,4.61,1,LOW_SALES_3PLUS_MONTHS,31.0,9.0,42.0,66.0,140.0,fn,shotgun,xm1014,restricted,tournament,0,0
11876,Souvenir XM1014 | Ancient Lore (Field-Tested),8847ff,ffd700,1.75,1.77,0,,37.0,12.0,120.0,356.0,784.0,ft,shotgun,xm1014,restricted,tournament,0,0
11877,Souvenir XM1014 | Ancient Lore (Minimal Wear),8847ff,ffd700,2.64,2.7,1,LOW_SALES_WEEK,27.0,6.0,60.0,133.0,307.0,mw,shotgun,xm1014,restricted,tournament,0,0
11878,Souvenir XM1014 | Ancient Lore (Well-Worn),,ffd700,93.92,65.34,1,LOW_SALES_3PLUS_MONTHS,10.0,1.0,18.0,23.0,40.0,ww,,,,,0,0
11879,Souvenir XM1014 | Blue Spruce (Battle-Scarred),b0c3d9,ffd700,13.16,10.03,1,LOW_SALES_3PLUS_MONTHS,14.0,0.0,1.0,7.0,16.0,bs,shotgun,xm1014,consumer grade,tournament,0,0
11880,Souvenir XM1014 | Blue Spruce (Factory New),,ffd700,50.0,187.36,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,,,,,0,0
11881,Souvenir XM1014 | Blue Spruce (Field-Tested),b0c3d9,ffd700,6.37,5.72,1,LOW_SALES_3PLUS_MONTHS,39.0,1.0,7.0,27.0,123.0,ft,shotgun,xm1014,consumer grade,tournament,0,0
11882,Souvenir XM1014 | Blue Spruce (Minimal Wear),b0c3d9,ffd700,17.91,13.13,1,LOW_SALES_3PLUS_MONTHS,10.0,0.0,0.0,2.0,7.0,mw,shotgun,xm1014,consumer grade,tournament,0,0
11883,Souvenir XM1014 | Blue Spruce (Well-Worn),b0c3d9,ffd700,20.18,19.19,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,0.0,0.0,10.0,ww,shotgun,xm1014,consumer grade,tournament,0,0
11884,Souvenir XM1014 | Blue Steel (Battle-Scarred),,ffd700,442.55,80.27,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,0.0,0.0,bs,,,,,0,0
11885,Souvenir XM1014 | Blue Steel (Factory New),5e98d9,ffd700,67.44,108.1,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,fn,shotgun,xm1014,industrial grade,tournament,0,0
11886,Souvenir XM1014 | Blue Steel (Field-Tested),5e98d9,ffd700,85.0,31.02,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,1.0,1.0,5.0,ft,shotgun,xm1014,industrial grade,tournament,0,0
11887,Souvenir XM1014 | Blue Steel (Minimal Wear),5e98d9,ffd700,81.65,86.06,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,1.0,3.0,5.0,mw,shotgun,xm1014,industrial grade,tournament,0,0
11888,Souvenir XM1014 | Blue Steel (Well-Worn),5e98d9,ffd700,57.82,51.05,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,0.0,2.0,4.0,ww,shotgun,xm1014,industrial grade,tournament,0,0
11889,Souvenir XM1014 | Blue Tire (Battle-Scarred),b0c3d9,ffd700,0.05,0.03,0,,195.0,11.0,328.0,682.0,1520.0,bs,shotgun,xm1014,consumer grade,tournament,0,0
11890,Souvenir XM1014 | Blue Tire (Factory New),b0c3d9,ffd700,0.23,0.22,0,,324.0,97.0,640.0,1911.0,5159.0,fn,shotgun,xm1014,consumer grade,tournament,0,0
11891,Souvenir XM1014 | Blue Tire (Field-Tested),b0c3d9,ffd700,0.04,0.03,0,,1771.0,141.0,1266.0,3863.0,10457.0,ft,shotgun,xm1014,consumer grade,tournament,0,0
11892,Souvenir XM1014 | Blue Tire (Minimal Wear),b0c3d9,ffd700,0.07,0.05,0,,560.0,97.0,735.0,2154.0,6674.0,mw,shotgun,xm1014,consumer grade,tournament,0,0
11893,Souvenir XM1014 | Blue Tire (Well-Worn),b0c3d9,ffd700,0.06,0.03,0,,271.0,17.0,109.0,370.0,1039.0,ww,shotgun,xm1014,consumer grade,tournament,0,0
11894,Souvenir XM1014 | Bone Machine (Battle-Scarred),4b69ff,ffd700,5.45,5.36,1,LOW_SALES_3PLUS_MONTHS,29.0,1.0,7.0,32.0,116.0,bs,shotgun,xm1014,mil-spec grade,tournament,0,0
11895,Souvenir XM1014 | Bone Machine (Factory New),4b69ff,ffd700,29.34,27.69,1,LOW_SALES_3PLUS_MONTHS,28.0,1.0,5.0,22.0,89.0,fn,shotgun,xm1014,mil-spec grade,tournament,0,0
11896,Souvenir XM1014 | Bone Machine (Field-Tested),4b69ff,ffd700,6.0,6.8100000000000005,1,LOW_SALES_MONTH,76.0,0.0,9.0,53.0,249.0,ft,shotgun,xm1014,mil-spec grade,tournament,0,0
11897,Souvenir XM1014 | Bone Machine (Minimal Wear),4b69ff,ffd700,11.75,12.98,1,LOW_SALES_3PLUS_MONTHS,20.0,0.0,5.0,30.0,123.0,mw,shotgun,xm1014,mil-spec grade,tournament,0,0
11898,Souvenir XM1014 | Bone Machine (Well-Worn),4b69ff,ffd700,8.44,7.21,1,LOW_SALES_3PLUS_MONTHS,10.0,0.0,0.0,5.0,30.0,ww,,,,,0,0
11899,Souvenir XM1014 | CaliCamo (Battle-Scarred),,ffd700,11.17,25.17,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,bs,,,,,0,0
11900,Souvenir XM1014 | CaliCamo (Factory New),5e98d9,ffd700,112.48,51.91,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,0.0,2.0,fn,shotgun,xm1014,industrial grade,tournament,0,0
11901,Souvenir XM1014 | CaliCamo (Field-Tested),5e98d9,ffd700,24.84,14.07,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,0.0,8.0,25.0,ft,shotgun,xm1014,industrial grade,tournament,0,0
11902,Souvenir XM1014 | CaliCamo (Minimal Wear),,ffd700,31.78,26.61,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,1.0,1.0,1.0,mw,,,,,0,0
11903,Souvenir XM1014 | CaliCamo (Well-Worn),,ffd700,8.56,36.47,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,ww,,,,,0,0
11904,Souvenir XM1014 | Elegant Vines (Factory New),8847ff,ffd700,2.56,2.55,0,,115.0,24.0,177.0,552.0,1305.0,fn,shotgun,xm1014,restricted,tournament,0,0
11905,Souvenir XM1014 | Elegant Vines (Field-Tested),8847ff,ffd700,0.89,0.8300000000000001,0,,94.0,41.0,181.0,879.0,2504.0,ft,shotgun,xm1014,restricted,tournament,0,0
11906,Souvenir XM1014 | Elegant Vines (Minimal Wear),8847ff,ffd700,1.24,1.26,0,,117.0,21.0,227.0,689.0,1807.0,mw,shotgun,xm1014,restricted,tournament,0,0
11907,Souvenir XM1014 | Fallout Warning (Battle-Scarred),5e98d9,ffd700,3.36,2.93,1,LOW_SALES_3PLUS_MONTHS,32.0,3.0,10.0,41.0,120.0,bs,shotgun,xm1014,industrial grade,tournament,0,0
11908,Souvenir XM1014 | Fallout Warning (Factory New),5e98d9,ffd700,884.35,87.08,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,0.0,2.0,fn,shotgun,xm1014,industrial grade,tournament,0,0
11909,Souvenir XM1014 | Fallout Warning (Field-Tested),5e98d9,ffd700,4.65,3.73,1,LOW_SALES_WEEK,99.0,6.0,23.0,102.0,243.0,ft,shotgun,xm1014,industrial grade,tournament,0,0
11910,Souvenir XM1014 | Fallout Warning (Minimal Wear),5e98d9,ffd700,11.06,11.66,1,LOW_SALES_3PLUS_MONTHS,23.0,0.0,3.0,16.0,62.0,mw,shotgun,xm1014,industrial grade,tournament,0,0
11911,Souvenir XM1014 | Fallout Warning (Well-Worn),5e98d9,ffd700,5.88,5.1,1,LOW_SALES_3PLUS_MONTHS,27.0,1.0,3.0,15.0,36.0,ww,shotgun,xm1014,industrial grade,tournament,0,0
11912,Souvenir XM1014 | Hieroglyph (Battle-Scarred),b0c3d9,ffd700,0.03,0.03,0,,1597.0,61.0,626.0,2466.0,6341.0,bs,shotgun,xm1014,consumer grade,tournament,0,0
11913,Souvenir XM1014 | Hieroglyph (Factory New),b0c3d9,ffd700,0.63,0.62,0,,92.0,22.0,181.0,563.0,1286.0,fn,shotgun,xm1014,consumer grade,tournament,0,0
11914,Souvenir XM1014 | Hieroglyph (Field-Tested),b0c3d9,ffd700,0.03,0.03,0,,1318.0,144.0,1380.0,4911.0,12390.0,ft,shotgun,xm1014,consumer grade,tournament,0,0
11915,Souvenir XM1014 | Hieroglyph (Minimal Wear),b0c3d9,ffd700,0.06,0.05,0,,1040.0,134.0,995.0,3515.0,8682.0,mw,shotgun,xm1014,consumer grade,tournament,0,0
11916,Souvenir XM1014 | Hieroglyph (Well-Worn),b0c3d9,ffd700,0.03,0.03,0,,1908.0,104.0,864.0,3738.0,9600.0,ww,shotgun,xm1014,consumer grade,tournament,0,0
11917,Souvenir XM1014 | Urban Perforated (Battle-Scarred),b0c3d9,ffd700,0.07,0.04,1,LOW_SALES_WEEK,416.0,4.0,44.0,244.0,927.0,bs,shotgun,xm1014,consumer grade,tournament,0,0
11918,Souvenir XM1014 | Urban Perforated (Factory New),b0c3d9,ffd700,5.91,3.43,1,LOW_SALES_3PLUS_MONTHS,14.0,0.0,3.0,13.0,60.0,fn,shotgun,xm1014,consumer grade,tournament,0,0
11919,Souvenir XM1014 | Urban Perforated (Field-Tested),b0c3d9,ffd700,0.06,0.05,0,,1461.0,34.0,181.0,1151.0,3890.0,ft,shotgun,xm1014,consumer grade,tournament,0,0
11920,Souvenir XM1014 | Urban Perforated (Minimal Wear),b0c3d9,ffd700,0.21,0.2,0,,197.0,10.0,73.0,348.0,1071.0,mw,shotgun,xm1014,consumer grade,tournament,0,0
11921,Souvenir XM1014 | Urban Perforated (Well-Worn),b0c3d9,ffd700,0.06,0.06,1,LOW_SALES_WEEK,204.0,8.0,41.0,227.0,683.0,ww,shotgun,xm1014,consumer grade,tournament,0,0
11922,Souvenir XM1014 | VariCamo Blue (Battle-Scarred),4b69ff,ffd700,1.12,1.12,1,LOW_SALES_3PLUS_MONTHS,33.0,4.0,15.0,53.0,120.0,bs,shotgun,xm1014,mil-spec grade,tournament,0,0
11923,Souvenir XM1014 | VariCamo Blue (Factory New),4b69ff,ffd700,1.74,1.98,1,LOW_SALES_WEEK,78.0,11.0,60.0,260.0,662.0,fn,shotgun,xm1014,mil-spec grade,tournament,0,0
11924,Souvenir XM1014 | VariCamo Blue (Field-Tested),4b69ff,ffd700,0.49,0.49,0,,122.0,12.0,119.0,463.0,1340.0,ft,shotgun,xm1014,mil-spec grade,tournament,0,0
11925,Souvenir XM1014 | VariCamo Blue (Minimal Wear),4b69ff,ffd700,1.16,1.18,1,LOW_SALES_WEEK,122.0,8.0,64.0,254.0,715.0,mw,shotgun,xm1014,mil-spec grade,tournament,0,0
11926,Souvenir XM1014 | VariCamo Blue (Well-Worn),4b69ff,ffd700,1.19,1.18,1,LOW_SALES_3PLUS_MONTHS,47.0,4.0,23.0,47.0,126.0,ww,shotgun,xm1014,mil-spec grade,tournament,0,0
11927,Special Agent Ava | FBI,eb4b4b,d2d2d2,14.91,14.9,0,,313.0,158.0,1252.0,5981.0,19951.0,,agent,special agent ava,master,normal,0,0
11928,Spectrum 2 Case,b0c3d9,d2d2d2,1.88,1.8900000000000001,0,,66682.0,11163.0,75407.0,403172.0,1287014.0,,container,the spectrum 2 collection,base grade,normal,0,0
11929,Spectrum 2 Case Key,b0c3d9,d2d2d2,13.82,14.15,1,LOW_SALES_WEEK,140.0,8.0,39.0,130.0,437.0,,key,,base grade,normal,0,0
11930,Spectrum Case,b0c3d9,d2d2d2,2.87,2.87,0,,22135.0,4979.0,34041.0,173805.0,599048.0,,container,the spectrum collection,base grade,normal,0,0
11931,Spectrum Case Key,b0c3d9,d2d2d2,10.52,10.58,0,,188.0,101.0,184.0,369.0,762.0,,key,,base grade,normal,0,0
11932,SSG 08 | Abyss (Battle-Scarred),4b69ff,d2d2d2,0.12,0.11,0,,1594.0,138.0,840.0,4725.0,13776.0,bs,sniper rifle,ssg 08,mil-spec grade,normal,0,0
11933,SSG 08 | Abyss (Factory New),4b69ff,d2d2d2,3.04,2.6,0,,198.0,36.0,278.0,1504.0,4821.0,fn,sniper rifle,ssg 08,mil-spec grade,normal,0,0
11934,SSG 08 | Abyss (Field-Tested),4b69ff,d2d2d2,0.2,0.12,0,,2308.0,363.0,2538.0,15237.0,39168.0,ft,sniper rifle,ssg 08,mil-spec grade,normal,0,0
